poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,methodology,partisan,polldate,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand2_name,cand2_id,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment
26199,31439,1746,1998,1998_Sen-G_SD,SD,Sen-G,Sen-G,NRECA Market Research,223,Live Phone,,10/20/1998,500,Tom Daschle,3978,DEM,58,Ron Schmidt,3979,REP,26,,32,11/3/1998,62.14,36.41,25.73,6.27,6.27,1,-1.373819662677585,among registered voters
63650,117145,1749,1998,1998_Sen-G_WA,WA,Sen-G,Sen-G,Harris Insights & Analytics,133,Live Phone,,10/20/1998,831,Patty Murray,3984,DEM,54,Linda Smith,3985,REP,41,,13,11/3/1998,58.41,41.59,16.83,3.83,-3.83,1,-3.340122203597836,
64121,117966,2078,1998,1998_House-G_MT-1,MT-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/20/1998,819,Dusty Deschamps,14012,DEM,37,Richard A. Hill,14013,REP,52,,-15,11/3/1998,44.36,53.01,-8.65,6.35,-6.35,1,.6384427175033693,
64387,118453,2246,1998,1998_House-G_UT-2,UT-2,House-G,House-G,Valley Research,368,Live Phone,,10/20/1998,452,Lily Eskelsen,14441,DEM,42,Merrill Cook,14442,REP,41,,1,11/3/1998,43.46,52.76,-9.3,10.3,10.3,0,5.050659881516663,for The Salt Lake Tribune
54186,87721,1433,1998,1998_Gov-G_AL,AL,Gov-G,Gov-G,University of South Alabama Polling Group,361,Live Phone,,10/21/1998,820,Don Siegelman,13005,DEM,46,"Forrest H. 'Fob' James, Jr.",13004,REP,32,,14,11/3/1998,57.81,42.19,15.62,1.62,-1.62,1,-4.450435169336545,
54335,87871,1449,1998,1998_Gov-G_MI,MI,Gov-G,Gov-G,Mitchell Research & Communications,213,Live Phone,,10/21/1998,600,Geoffrey Fieger,13061,DEM,30,John Engler,13060,REP,62,,-32,11/3/1998,37.78,62.2,-24.43,7.57,-7.57,1,1.620640273280776,
54413,87949,1460,1998,1998_Gov-G_RI,RI,Gov-G,Gov-G,KRC Research,160,Live Phone,,10/21/1998,400,Myrth York,13104,DEM,45,Lincoln Almond,13105,REP,40,7,5,11/3/1998,42.14,50.98,-8.84,13.84,13.84,0,7.113219242677012,
26017,31257,1722,1998,1998_Sen-G_CO,CO,Sen-G,Sen-G,Ciruli Associates,51,Live Phone,,10/21/1998,400,Dottie Lamm,3929,DEM,30,Ben Nighthorse Campbell,3928,REP,61,,-31,11/3/1998,35.02,62.49,-27.47,3.53,-3.53,1,-2.492008143577085,
63761,117404,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/21/1998,500,Charles E. Schumer,3966,DEM,48,Alfonse M. D'Amato,3967,REP,43,,5,11/3/1998,54.62,44.08,10.54,5.54,-5.54,1,-2.853582160766898,
26283,31523,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,Zogby Analytics,395,Live Phone,,10/21/1998,703,Charles E. Schumer,3966,DEM,39,Alfonse M. D'Amato,3967,REP,43,,-4,11/3/1998,54.62,44.08,10.54,14.54,-14.54,0,6.847944399505103,
64170,118077,1996,1998,1998_House-G_IN-9,IN-9,House-G,House-G,Public Opinion Strategies,260,Live Phone,R,10/21/1998,300,Baron P. Hill,14135,DEM,41,Jean Leising,14136,REP,51,,-10,11/3/1998,50.76,47.93,2.83,12.83,-12.83,0,5.180903388724031,for unspecified Republican sponsor
64259,118237,2006,1998,1998_House-G_KS-4,KS-4,House-G,House-G,SurveyUSA,325,IVR,,10/21/1998,500,Jim Lawing,14318,DEM,40,Todd Tiahrt,14319,REP,56,,-16,11/3/1998,38.56,58.26,-19.7,3.7,3.7,1,-3.680238322821459,
54187,87722,1433,1998,1998_Gov-G_AL,AL,Gov-G,Gov-G,Southern Opinion Research,311,Live Phone,,10/22/1998,500,Don Siegelman,13005,DEM,60,"Forrest H. 'Fob' James, Jr.",13004,REP,35,,25,11/3/1998,57.81,42.19,15.62,9.38,9.38,1,3.799540243905959,
54226,87762,1437,1998,1998_Gov-G_CO,CO,Gov-G,Gov-G,Ciruli Associates,51,Live Phone,,10/22/1998,500,Gail Schoettler,13022,DEM,41,William F. Owens,13021,REP,47,,-6,11/3/1998,48.43,49.05,-.62,5.38,-5.38,1,.5532596636362908,
54235,87771,1438,1998,1998_Gov-G_CT,CT,Gov-G,Gov-G,Forman Center,100,Live Phone,,10/22/1998,557,Barbara Kennelly,13024,DEM,43,John Rowland,13027,REP,51,,-8,11/3/1998,35.44,62.9,-27.46,19.46,19.46,1,10.81793031353112,
54248,87784,1439,1998,1998_Gov-G_FL,FL,Gov-G,Gov-G,Forman Center,100,Live Phone,,10/22/1998,557,Buddy MacKay,13029,DEM,43,Jeb Bush,13028,REP,51,,-8,11/3/1998,44.72,55.27,-10.55,2.55,2.55,1,-1.377665512443191,
54249,87785,1439,1998,1998_Gov-G_FL,FL,Gov-G,Gov-G,Independent Market Research,148,Live Phone,,10/22/1998,670,Buddy MacKay,13029,DEM,40,Jeb Bush,13028,REP,51,,-11,11/3/1998,44.72,55.27,-10.55,.45,-.45,1,-3.226946768066473,
54266,87802,1441,1998,1998_Gov-G_HI,HI,Gov-G,Gov-G,Ward Research,375,Live Phone,,10/22/1998,480,Benjamin Cayetano,13033,DEM,36,Linda Lingle,13035,REP,44,,-8,11/3/1998,50.11,48.82,1.29,9.29,-9.29,0,1.097514416186359,for The Honolulu Star-Advertiser
54347,87883,1451,1998,1998_Gov-G_NE,NE,Gov-G,Gov-G,RKM Research and Communications Inc.,272,Live Phone,,10/22/1998,831,Bill Hoppner,13067,DEM,36,Mike Johanns,13066,REP,50,,-14,11/3/1998,46.03,53.97,-7.94,6.06,-6.06,1,-1.073553160689537,
26041,31281,1724,1998,1998_Sen-G_FL,FL,Sen-G,Sen-G,Fleming & Associates,96,Live Phone,,10/22/1998,557,Bob Graham,3932,DEM,61,Charlie Crist,3933,REP,31,,30,11/3/1998,62.47,37.53,24.94,5.06,5.06,1,-.6749729395151793,
54249,117194,1724,1998,1998_Sen-G_FL,FL,Sen-G,Sen-G,Independent Market Research,148,Live Phone,,10/22/1998,670,Bob Graham,3932,DEM,61,Charlie Crist,3933,REP,25,,36,11/3/1998,62.47,37.53,24.94,11.06,11.06,1,5.781754372377786,
26082,31322,1724,1998,1998_Sen-G_FL,FL,Sen-G,Sen-G,Market Research Institute Inc.,186,Live Phone,,10/22/1998,670,Bob Graham,3932,DEM,61,Charlie Crist,3933,REP,25,,36,11/3/1998,62.47,37.53,24.94,11.06,11.06,1,6.048481271620876,
26032,31272,1750,1998,1998_Sen-G_WI,WI,Sen-G,Sen-G,FM3 Research,91,Live Phone,D,10/22/1998,599,Russ Feingold,3986,DEM,44,Mark W. Neumann,3987,REP,43,,1,11/3/1998,50.57,48.42,2.15,1.15,-1.15,1,-4.229872626654815,for Russ Feingold
54266,118458,1964,1998,1998_House-G_HI-1,HI-1,House-G,House-G,Ward Research,375,Live Phone,,10/22/1998,272,Neil Abercrombie,14010,DEM,47,Gene Ward,14011,REP,32,,15,11/3/1998,61.56,36.35,25.21,10.21,-10.21,1,2.619021633564119,for The Honolulu Star-Advertiser
26240,87912,1455,1998,1998_Gov-G_NY,NY,Gov-G,Gov-G,CBS News/The New York Times,36,Live Phone,,10/23/1998,639,Peter Vallone,13080,DEM,21,George Pataki,13083,REP,56,,-35,11/3/1998,33.16,54.32,-21.15,13.85,-13.85,1,6.627228584276679,
26216,87913,1455,1998,1998_Gov-G_NY,NY,Gov-G,Gov-G,Quinnipiac University,267,Live Phone,,10/23/1998,547,Peter Vallone,13080,DEM,24,George Pataki,13083,REP,57,10,-33,11/3/1998,33.16,54.32,-21.15,11.85,-11.85,1,4.394989449761245,
54414,87950,1460,1998,1998_Gov-G_RI,RI,Gov-G,Gov-G,Fleming & Associates,96,Live Phone,,10/23/1998,400,Myrth York,13104,DEM,38,Lincoln Almond,13105,REP,42,7,-4,11/3/1998,42.14,50.98,-8.84,4.84,4.84,1,-2.672639521553519,
54440,87976,1466,1998,1998_Gov-G_WI,WI,Gov-G,Gov-G,Market Shares Corp.,187,Live Phone,,10/23/1998,600,Ed Garvey,13127,DEM,26,Tommy Thompson,13128,REP,67,,-41,11/3/1998,38.75,59.75,-20.99,20.01,-20.01,1,12.11737577500062,
26072,31312,1732,1998,1998_Sen-G_KY,KY,Sen-G,Sen-G,Louisville Courier-Journal,174,Live Phone,,10/23/1998,589,Scotty Baesler,3951,DEM,44,Jim Bunning,3950,REP,43,,1,11/3/1998,49.16,49.75,-.59,1.59,1.59,0,-3.581946673527406,
26240,31480,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,CBS News/The New York Times,36,Live Phone,,10/23/1998,1235,Charles E. Schumer,3966,DEM,44,Alfonse M. D'Amato,3967,REP,44,,0,11/3/1998,54.62,44.08,10.54,10.54,-10.54,.5,2.833041685636835,among registered voters
26216,31456,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/23/1998,547,Charles E. Schumer,3966,DEM,48,Alfonse M. D'Amato,3967,REP,44,,4,11/3/1998,54.62,44.08,10.54,6.54,-6.54,1,-1.955041943336365,
26282,31522,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,Zogby Analytics,395,Live Phone,,10/23/1998,700,Charles E. Schumer,3966,DEM,40,Alfonse M. D'Amato,3967,REP,42,,-2,11/3/1998,54.62,44.08,10.54,12.54,-12.54,0,4.94871790110369,
26088,31328,1750,1998,1998_Sen-G_WI,WI,Sen-G,Sen-G,Market Shares Corp.,187,Live Phone,,10/23/1998,600,Russ Feingold,3986,DEM,43,Mark W. Neumann,3987,REP,46,,-3,11/3/1998,50.57,48.42,2.15,5.15,-5.15,0,.9366749449666356,
28261,33539,8661,1998,1998_House-G_US,US,House-G,House-G,SSRS,297,Live Phone,,10/23/1998,600,Generic Candidate,13752,DEM,44,Generic Candidate,13753,REP,39,,5,11/3/1998,49.53,50.47,-.93,5.93,5.93,0,1.302473590931741,for AP; sample size unavailable; estimated at 600 as a default
54250,87786,1439,1998,1998_Gov-G_FL,FL,Gov-G,Gov-G,SurveyUSA,325,IVR,,10/24/1998,500,Buddy MacKay,13029,DEM,41,Jeb Bush,13028,REP,53,,-12,11/3/1998,44.72,55.27,-10.55,1.45,-1.45,1,-2.001332383994646,
54325,87861,1447,1998,1998_Gov-G_MD,MD,Gov-G,Gov-G,Potomac Incorporated,256,Live Phone,,10/24/1998,1205,Parris Glendening,13054,DEM,52,Ellen Sauerbrey,13053,REP,44,,8,11/3/1998,55.14,44.82,10.33,2.33,-2.33,1,-5.823478055555552,
54343,87879,1450,1998,1998_Gov-G_MN,MN,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/1998,816,Jesse Ventura,13065,REF,23,Norm Coleman,13062,REP,33,34,-10,11/3/1998,37.01,34.3,2.7,12.7,,0,6.31744498609365,
73856,138533,1450,1998,1998_Gov-G_MN,MN,Gov-G,Gov-G,St. Cloud State University,312,Live Phone,,10/24/1998,629,Jesse Ventura,13065,REF,27,Norm Coleman,13062,REP,30,32,-3,11/3/1998,37.01,34.3,2.7,5.7,,0,-2.044344852044687,
26281,87914,1455,1998,1998_Gov-G_NY,NY,Gov-G,Gov-G,Zogby Analytics,395,Live Phone,,10/24/1998,700,Peter Vallone,13080,DEM,22,George Pataki,13083,REP,53,8,-31,11/3/1998,33.16,54.32,-21.15,9.85,-9.85,1,2.483038103409858,
26254,87929,1456,1998,1998_Gov-G_OH,OH,Gov-G,Gov-G,University of Cincinnati (Ohio Poll),346,Live Phone,,10/24/1998,708,Lee Fisher,13085,DEM,35,Bob Taft,13086,REP,51,,-16,11/3/1998,44.69,50.05,-5.36,10.64,-10.64,1,5.982621304065033,
26097,87732,1468,1998,1998_Gov-G_AR,AR,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/1998,810,Bill Bristow,13006,DEM,33,Mike Huckabee,13007,REP,58,,-25,11/3/1998,38.66,59.77,-21.11,3.89,-3.89,1,-3.468867756902934,
26097,31337,1720,1998,1998_Sen-G_AR,AR,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/1998,810,Blanche Lincoln,3922,DEM,56,Fay Boozman,3923,REP,36,,20,11/3/1998,55.07,42.23,12.85,7.15,7.15,1,-.2616328992645658,
26254,31494,1741,1998,1998_Sen-G_OH,OH,Sen-G,Sen-G,University of Cincinnati (Ohio Poll),346,Live Phone,,10/24/1998,733,Mary Boyle,3969,DEM,34,George V. Voinovich,3968,REP,62,,-28,11/3/1998,43.54,56.46,-12.93,15.07,-15.07,1,8.473401100514545,
26097,117967,1862,1998,1998_House-G_AR-2,AR-2,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/1998,420,Victor F. Snyder,14014,DEM,54,Phil Wyrick,14015,REP,35,,19,11/3/1998,57.97,42.03,15.95,3.05,3.05,1,-4.258381995426073,
64140,118013,1997,1998,1998_House-G_IN-10,IN-10,House-G,House-G,Massie & Associates,199,Live Phone,R,10/24/1998,300,Julia M. Carson,14069,DEM,38,Gary Anthony Hofmeister,14071,REP,47,,-9,11/3/1998,58.34,39.37,18.98,27.98,-27.98,0,20.48440153291562,for Gary Anthony Hofmeister
64395,118463,2246,1998,1998_House-G_UT-2,UT-2,House-G,House-G,Wirthlin Worldwide,387,Live Phone,R,10/24/1998,303,Lily Eskelsen,14441,DEM,39,Merrill Cook,14442,REP,47,,-8,11/3/1998,43.46,52.76,-9.3,1.3,1.3,1,-5.915613804553641,for unspecified Republican sponsor
36812,33538,8661,1998,1998_House-G_US,US,House-G,House-G,ABC News/The Washington Post,3,Live Phone,,10/24/1998,581,Generic Candidate,13752,DEM,49,Generic Candidate,13753,REP,47,,2,11/3/1998,49.53,50.47,-.93,2.93,2.93,0,-1.697338951760882,
28259,117336,8661,1998,1998_House-G_US,US,House-G,House-G,Gallup,112,Live Phone,,10/24/1998,519,Generic Candidate,13752,DEM,47,Generic Candidate,13753,REP,49,,-2,11/3/1998,49.53,50.47,-.93,1.07,-1.07,1,-3.542250445784371,for USA Today | CNN
26095,87724,1433,1998,1998_Gov-G_AL,AL,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/1998,808,Don Siegelman,13005,DEM,51,"Forrest H. 'Fob' James, Jr.",13004,REP,44,,7,11/3/1998,57.81,42.19,15.62,8.62,-8.62,1,3.720488476030691,average of multiple versions or turnout models listed in poll
26033,87752,1436,1998,1998_Gov-G_CA,CA,Gov-G,Gov-G,Field Research Corp. (Field Poll),94,Live Phone,,10/25/1998,678,"Joseph 'Gray' Davis, Jr.",13015,DEM,53,Dan Lungren,13016,REP,39,,14,11/3/1998,57.97,38.38,19.59,5.59,-5.59,1,-1.750011329723295,
26126,87831,1443,1998,1998_Gov-G_IL,IL,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/1998,813,Glenn Poshard,13043,DEM,37,George Ryan,13044,REP,48,,-11,11/3/1998,47.46,51.03,-3.57,7.43,-7.43,1,-1.488530520173467,
26074,87915,1455,1998,1998_Gov-G_NY,NY,Gov-G,Gov-G,Manhattanville College,181,Live Phone,,10/25/1998,601,Peter Vallone,13080,DEM,22,George Pataki,13083,REP,57,8,-35,11/3/1998,33.16,54.32,-21.15,13.85,-13.85,1,6.759879586386163,among registered voters
54394,87930,1456,1998,1998_Gov-G_OH,OH,Gov-G,Gov-G,Louis Harris & Associates,173,Live Phone,,10/25/1998,679,Lee Fisher,13085,DEM,43,Bob Taft,13086,REP,47,,-4,11/3/1998,44.69,50.05,-5.36,1.36,1.36,1,-4.205775832848258,
26189,87943,1459,1998,1998_Gov-G_PA,PA,Gov-G,Gov-G,Millersville University Center for Politics and Public Affairs,210,Live Phone,,10/25/1998,481,Ivan Itkin,13100,DEM,15,Thomas Ridge,13098,REP,66,6,-51,11/3/1998,31.03,57.42,-26.38,24.62,-24.62,1,15.09478157773691,
26095,31335,1717,1998,1998_Sen-G_AL,AL,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/1998,808,Clayton Suddith,3921,DEM,29,Richard C. Shelby,3920,REP,62,,-33,11/3/1998,36.72,63.28,-26.57,6.43,-6.43,1,-.9268483503554257,
26033,31273,1721,1998,1998_Sen-G_CA,CA,Sen-G,Sen-G,Field Research Corp. (Field Poll),94,Live Phone,,10/25/1998,678,Barbara Boxer,3926,DEM,51,Matt Fong,3927,REP,42,,9,11/3/1998,53.06,43.01,10.05,1.05,-1.05,1,-5.0158656505966,
26015,31255,1722,1998,1998_Sen-G_CO,CO,Sen-G,Sen-G,Ciruli Associates,51,Live Phone,,10/25/1998,400,Dottie Lamm,3929,DEM,31,Ben Nighthorse Campbell,3928,REP,60,,-29,11/3/1998,35.02,62.49,-27.47,1.53,-1.53,1,-4.328808706783926,
26126,31366,1728,1998,1998_Sen-G_IL,IL,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/1998,813,Carol Moseley-Braun,3943,DEM,41,Peter G. Fitzgerald,3944,REP,49,,-8,11/3/1998,47.44,50.35,-2.9,5.1,-5.1,1,-2.763446890124771,
26074,31314,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,Manhattanville College,181,Live Phone,,10/25/1998,601,Charles E. Schumer,3966,DEM,50,Alfonse M. D'Amato,3967,REP,42,,8,11/3/1998,54.62,44.08,10.54,2.54,-2.54,1,-5.651219159135775,among registered voters
26280,31520,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,Zogby Analytics,395,Live Phone,,10/25/1998,700,Charles E. Schumer,3966,DEM,43,Alfonse M. D'Amato,3967,REP,39,,4,11/3/1998,54.62,44.08,10.54,6.54,-6.54,1,-.9453653012079346,
26189,31429,1744,1998,1998_Sen-G_PA,PA,Sen-G,Sen-G,Millersville University Center for Politics and Public Affairs,210,Live Phone,,10/25/1998,481,Bill Lloyd,3975,DEM,17,Arlen Specter,3974,REP,61,,-44,11/3/1998,34.79,61.34,-26.55,17.45,-17.45,1,12.19919584822603,
64398,118466,1888,1998,1998_House-G_CA-24,CA-24,House-G,House-G,Zogby Analytics,395,Live Phone,,10/25/1998,300,Brad Sherman,14454,DEM,47,Randy Hoffman,14455,REP,34,,13,11/3/1998,57.31,38.49,18.82,5.82,-5.82,1,-1.598016308077534,
64398,118467,1900,1998,1998_House-G_CA-36,CA-36,House-G,House-G,Zogby Analytics,395,Live Phone,,10/25/1998,300,Janice Hahn,14456,DEM,30,Steven T. Kuykendall,14457,REP,47,,-17,11/3/1998,46.57,48.89,-2.32,14.68,-14.68,1,7.297540993686613,
64399,118468,1918,1998,1998_House-G_CO-2,CO-2,House-G,House-G,Zogby Analytics,395,Live Phone,,10/25/1998,300,Mark Udall,14459,DEM,36,Bob Greenlee,14460,REP,53,,-17,11/3/1998,49.88,47.45,2.43,19.43,-19.43,0,11.96147701620179,
64122,117968,1923,1998,1998_House-G_CT-1,CT-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/1998,308,John B. Larson,14019,DEM,55,Kevin James O'Connor,14020,REP,21,,34,11/3/1998,58.05,41.4,16.65,17.35,17.35,1,10.05952688287195,
64400,118469,2035,1998,1998_House-G_MA-6,MA-6,House-G,House-G,Zogby Analytics,395,Live Phone,,10/25/1998,300,John F. Tierney,14461,DEM,52,Peter G. Torkildsen,14462,REP,31,,21,11/3/1998,54.57,42.39,12.18,8.82,8.82,1,1.404768057842473,
64401,118470,2067,1998,1998_House-G_MS-4,MS-4,House-G,House-G,Zogby Analytics,395,Live Phone,,10/25/1998,300,Ronnie Shows,14463,DEM,42,Delbert Hosemann,14464,REP,33,,9,11/3/1998,53.39,44.86,8.53,.47,.47,1,-6.909681954569024,
64124,117970,2101,1998,1998_House-G_NM-3,NM-3,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/1998,418,Tom Udall,14021,DEM,45,Bill Redmond,14022,REP,42,5,3,11/3/1998,53.17,43.27,9.9,6.9,-6.9,1,1.832459744851612,
64402,118471,2101,1998,1998_House-G_NM-3,NM-3,House-G,House-G,Zogby Analytics,395,Live Phone,,10/25/1998,300,Tom Udall,14021,DEM,52,Bill Redmond,14022,REP,39,3,13,11/3/1998,53.17,43.27,9.9,3.1,3.1,1,-3.513788323550959,
64260,118238,2136,1998,1998_House-G_NC-4,NC-4,House-G,House-G,SurveyUSA,325,IVR,,10/25/1998,500,David E. Price,14320,DEM,54,Thomas H. Roberg,14321,REP,41,,13,11/3/1998,57.43,41.56,15.87,2.87,-2.87,1,-4.370704702713402,
64403,118472,2151,1998,1998_House-G_OH-6,OH-6,House-G,House-G,Zogby Analytics,395,Live Phone,,10/25/1998,300,Ted Strickland,14465,DEM,42,Nancy P. Hollister,14466,REP,41,,1,11/3/1998,56.96,43.04,13.92,12.92,-12.92,1,5.47471509201114,
64405,118480,2188,1998,1998_House-G_PA-13,PA-13,House-G,House-G,Zogby Analytics,395,Live Phone,,10/25/1998,300,Joe Hoeffel,14467,DEM,42,Jon David Fox,14469,REP,48,,-6,11/3/1998,51.55,46.57,4.98,10.98,-10.98,0,3.481540263216801,
64406,118481,2260,1998,1998_House-G_WA-1,WA-1,House-G,House-G,Zogby Analytics,395,Live Phone,,10/25/1998,300,Jay Robert Inslee,13986,DEM,44,Richard Alan White,13987,REP,44,,0,11/3/1998,49.77,44.12,5.66,5.66,-5.66,.5,-.4853656734121245,
64408,118489,2272,1998,1998_House-G_WI-1,WI-1,House-G,House-G,Zogby Analytics,395,Live Phone,,10/25/1998,300,Lydia Carol Spottswood,14472,DEM,38,Paul Ryan,14473,REP,52,,-14,11/3/1998,42.8,57.2,-14.4,.4,.4,1,-7.085996250045807,
66199,123151,8661,1998,1998_House-G_US,US,House-G,House-G,ABC News/The Washington Post,3,Live Phone,,10/25/1998,600,Generic Candidate,13752,DEM,44,Generic Candidate,13753,REP,36,,8,11/3/1998,49.53,50.47,-.93,8.93,8.93,0,4.490636995047634,sample size unavailable; estimated at 600 as a default; among registered voters
54251,87787,1439,1998,1998_Gov-G_FL,FL,Gov-G,Gov-G,Tarrance Group,333,Live Phone,R,10/26/1998,600,Buddy MacKay,13029,DEM,40,Jeb Bush,13028,REP,52,,-12,11/3/1998,44.72,55.27,-10.55,1.45,-1.45,1,-1.797012282218773,for unspecified Republican sponsor
54260,87796,1440,1998,1998_Gov-G_GA,GA,Gov-G,Gov-G,Marketing Workshop,194,Live Phone,,10/26/1998,709,Roy Barnes,13031,DEM,40,Guy Millner,13032,REP,45,,-5,11/3/1998,52.49,44.08,8.42,13.42,-13.42,0,4.705248063363197,
54276,87812,1444,1998,1998_Gov-G_IA,IA,Gov-G,Gov-G,"Drake Research & Strategy, Inc.",329,Live Phone,D,10/26/1998,408,Tom Vilsack,13039,DEM,44,Jim Lightfoot,13036,REP,44,,0,11/3/1998,52.34,46.54,5.8,5.8,-5.8,.5,-2.347548925766173,for Tom Vilsack
54275,87811,1444,1998,1998_Gov-G_IA,IA,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/1998,803,Tom Vilsack,13039,DEM,42,Jim Lightfoot,13036,REP,47,,-5,11/3/1998,52.34,46.54,5.8,10.8,-10.8,0,3.962692568952465,
26156,87900,1452,1998,1998_Gov-G_NV,NV,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/1998,817,Jan Jones,13074,DEM,44,Kenny Guinn,13076,REP,47,,-3,11/3/1998,43.24,53.11,-9.87,6.87,6.87,1,-.4308312259838536,
26167,87931,1456,1998,1998_Gov-G_OH,OH,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/1998,815,Lee Fisher,13085,DEM,42,Bob Taft,13086,REP,49,,-7,11/3/1998,44.69,50.05,-5.36,1.64,-1.64,1,-3.99546814938997,
54396,87932,1456,1998,1998_Gov-G_OH,OH,Gov-G,Gov-G,University of Cincinnati (Ohio Poll),346,Live Phone,,10/26/1998,1196,Lee Fisher,13085,DEM,42,Bob Taft,13086,REP,53,,-11,11/3/1998,44.69,50.05,-5.36,5.64,-5.64,1,1.225069892830799,
54408,87944,1459,1998,1998_Gov-G_PA,PA,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/1998,807,Ivan Itkin,13100,DEM,23,Thomas Ridge,13098,REP,59,10,-36,11/3/1998,31.03,57.42,-26.38,9.62,-9.62,1,-.7353947969353871,
54415,87951,1460,1998,1998_Gov-G_RI,RI,Gov-G,Gov-G,SurveyUSA,325,IVR,,10/26/1998,500,Myrth York,13104,DEM,44,Lincoln Almond,13105,REP,45,,-1,11/3/1998,42.14,50.98,-8.84,7.84,7.84,1,.9114169229336349,
54260,117202,1725,1998,1998_Sen-G_GA,GA,Sen-G,Sen-G,Marketing Workshop,194,Live Phone,,10/26/1998,709,Michael J. Coles,3935,DEM,35,Paul Coverdell,3934,REP,53,,-18,11/3/1998,45.15,52.37,-7.22,10.78,-10.78,1,4.07814529279513,
26132,31372,1729,1998,1998_Sen-G_IN,IN,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/1998,819,Evan Bayh,3945,DEM,58,Paul Helmke,3946,REP,33,,25,11/3/1998,63.72,34.79,28.93,3.93,-3.93,1,-1.657104137617898,
54275,117204,1730,1998,1998_Sen-G_IA,IA,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/1998,803,David Osterberg,3940,DEM,24,Chuck Grassley,3939,REP,68,,-44,11/3/1998,30.5,68.43,-37.93,6.07,-6.07,1,-1.232955243005966,
63760,117403,1735,1998,1998_Sen-G_MO,MO,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/26/1998,500,Jay Nixon,3957,DEM,41,Christopher S. Bond,3956,REP,54,,-13,11/3/1998,43.77,52.68,-8.9,4.1,-4.1,1,-.7302069520214129,
26156,31396,1736,1998,1998_Sen-G_NV,NV,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/1998,817,Harry Reid,3964,DEM,47,John Ensign,3965,REP,45,,2,11/3/1998,48.77,48.68,.09,1.91,1.91,1,-2.936277247837589,
26167,31407,1741,1998,1998_Sen-G_OH,OH,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/1998,815,Mary Boyle,3969,DEM,37,George V. Voinovich,3968,REP,55,,-18,11/3/1998,43.54,56.46,-12.93,5.07,-5.07,1,-3.135820604636141,
54396,117512,1741,1998,1998_Sen-G_OH,OH,Sen-G,Sen-G,University of Cincinnati (Ohio Poll),346,Live Phone,,10/26/1998,1196,Mary Boyle,3969,DEM,38,George V. Voinovich,3968,REP,62,,-24,11/3/1998,43.54,56.46,-12.93,11.07,-11.07,1,4.713220643557127,
54408,117205,1744,1998,1998_Sen-G_PA,PA,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/1998,807,Bill Lloyd,3975,DEM,34,Arlen Specter,3974,REP,57,,-23,11/3/1998,34.79,61.34,-26.55,3.55,3.55,1,-2.423481742239987,
26156,117971,2082,1998,1998_House-G_NV-1,NV-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/1998,366,Shelley Berkley,14026,DEM,44,Don Chairez,14027,REP,40,,4,11/3/1998,49.24,45.65,3.59,.41,.41,1,-6.8887044125303,
